ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
381	YDR382W	3711	0.295520785	0.445710007	0.011109278	0.010619839	8.798576993	0.054132755	0.000165291	0.05029172	0.009703348	0.05029172	RPP2B	RPP2B	YDR382W	translational elongation* || structural constituent of ribosome || YDR382W || 1080965	3.83	0.0106	0.41	NA	down	NA	4e-05	2.35e-05	-0.69	0.35	0.145	NA	NA	no	core_ESR_down
382	YKR060W	1679	0.012457666	0.041528027	-0.024334241	0.00973795	4.693184382	0.079478026	0.009978609	0.032446279	0.01068206	0.032446279	UTP30	UTP30	YKR060W	35S primary transcript processing || snoRNA binding || YKR060W || 1084896	3.84	0.0104	0.44	NA	down	NA	1e-05	9.54e-06	-0.69	0.41	0.388	NA	down	no	core_ESR_down
383	YOR210W	2181	0.036524624	0.093731463	-0.013748117	0.00657478	5.263830034	0.027130782	0.005611762	0.013727865	0.008524263	0.013727865	RPB10	RPB10	YOR210W	transcription from RNA polymerase II promoter* || DNA-directed RNA polymerase activity || YOR210W || 1082086	3.86	0.0101	0.25	NA	down	NA	0.00272	0.00188	-0.66	0.49	0.745	NA	NA	no	core_ESR_down
384	YOR206W	1677	0.012370605	0.041286986	-0.017891402	0.007152577	7.273897188	0.051130069	0.000848814	0.022039338	0.008760531	0.022039338	NOC2	NOC2	YOR206W	ribosome assembly* || molecular function unknown || YOR206W || 1085284	3.89	0.00959	0.49	NA	down	NA	0	2.07e-06	-1.07	0.36	0.177	NA	down	no	core_ESR_down
385	YNR009W	5469	0.943697126	0.965784022	-0.000507252	0.00718245	4.566178544	0.032696291	0.011610836	0.002185317	0.011468903	0.011468903	NRM1	YNR009W	YNR009W	biological process unknown || molecular function unknown || YNR009W || 1081471	3.91	0.00926	0.52	NA	down	NA	0	7.32e-07	-1.23	0.39	0.324	NA	NA	no	core_ESR_down
386	YCR034W	3417	0.216913503	0.355197448	0.005721098	0.004633305	7.346309879	0.03881427	0.000777961	0.00840863	0.008826375	0.008826375	FEN1	FEN1	YCR034W	vesicle-mediated transport* || fatty acid elongase activity || YCR034W || 1080660	3.94	0.00896	0.63	NA	down	NA	0	8.37e-09	-1.15	0.36	0.158	NA	NA	no	core_ESR_down
387	YNL062C	1463	0.006726687	0.02573429	-0.028065081	0.010355811	6.007951227	0.114260895	0.003016229	0.044963062	0.007892017	0.044963062	GCD10	GCD10	YNL062C	translational initiation* || tRNA binding* || YNL062C || 1080825	3.94	0.00896	0.54	NA	down	NA	0	3.55e-07	-1.11	0.37	0.199	NA	down	no	core_ESR_down
388	YGL169W	4148	0.433752131	0.585326335	-0.005201514	0.006644865	6.066266206	0.028062244	0.00244751	0.01730662	0.00790606	0.01730662	SUA5	SUA5	YGL169W	aerobic respiration || molecular function unknown || YGL169W || 1085624	3.95	0.00882	0.67	NA	down	NA	0	1.11e-09	-1.26	0.36	0.155	NA	NA	no	core_ESR_down
389	YIL018W	4049	0.396880235	0.548614145	0.004486199	0.005295286	10.05801681	0.029339217	4.31e-05	0.012501703	0.010083357	0.012501703	RPL2B	RPL2B	YIL018W	protein biosynthesis || structural constituent of ribosome || YIL018W || 1083926	3.95	0.00881	0.54	NA	down	NA	0	3.81e-07	-1.1	0.38	0.276	NA	NA	no	core_ESR_down
390	YOR243C	953	0.001058995	0.006219512	-0.0216516	0.006612456	7.244988821	0.051721021	0.000741443	0.018820468	0.00873371	0.018820468	PUS7	PUS7	YOR243C	tRNA modification* || pseudouridine synthase activity || YOR243C || 1083847	3.95	0.00881	0.47	NA	down	NA	0	3.94e-06	-1.13	0.4	0.328	NA	down	no	core_ESR_down
391	YLR448W	2317	0.046522153	0.112380014	-0.009308364	0.004676101	8.531475724	0.022251274	0.000204563	0.005766157	0.009578018	0.009578018	RPL6B	RPL6B	YLR448W	protein biosynthesis* || structural constituent of ribosome* || YLR448W || 1086813	3.97	0.00859	0.57	NA	down	NA	0	9.86e-08	-1	0.35	0.12	NA	NA	no	core_ESR_down
392	YER070W	4874	0.707947462	0.812796296	0.003807309	0.010163283	8.725963139	0.074094586	0.000174991	0.046036891	0.00967079	0.046036891	RNR1	RNR1	YER070W	DNA replication || ribonucleoside-diphosphate reductase activity || YER070W || 1085763	3.98	0.00848	0.33	NA	down	NA	0.00032	0.000224	-0.86	0.46	0.653	NA	NA	no	core_ESR_down
393	YJL183W	4542	0.582723052	0.717865554	0.002524856	0.004595565	7.071533954	0.010388731	0.000876349	0.003515233	0.008572163	0.008572163	MNN11	MNN11	YJL183W	protein amino acid glycosylation || alpha-1,6-mannosyltransferase activity || YJL183W || 1084890	4	0.00828	0.69	NA	down	NA	0	2.9e-10	-0.76	0.35	0.124	NA	NA	no	core_ESR_down
394	YLL035W	3259	0.180697097	0.310328828	-0.008895755	0.006645508	6.23446957	0.032580291	0.002134094	0.017623862	0.00794768	0.017623862	GRC3	GRC3	YLL035W	rRNA processing || molecular function unknown || YLL035W || 1081179	4.02	0.00793	0.62	NA	down	NA	0	1.24e-08	-0.89	0.32	0.0583	NA	NA	no	core_ESR_down
395	YJL002C	1977	0.025021863	0.070838324	0.010415833	0.004647716	8.067488206	0.018752561	0.000339592	0.005420369	0.009324582	0.009324582	OST1	OST1	YJL002C	protein amino acid N-linked glycosylation* || dolichyl-diphosphooligosaccharide-protein glycotransferase activity || YJL002C || 1085392	4.03	0.00782	0.56	NA	down	NA	0	1.55e-07	-1.01	0.34	0.104	NA	NA	no	core_ESR_down
396	YNL141W	3223	0.173645975	0.30155027	-0.02027661	0.014902899	7.063092424	0.164857838	0.001021913	0.098341655	0.008564463	0.098341655	AAH1	AAH1	YNL141W	adenine catabolism || adenine deaminase activity || YNL141W || 1083247	4.05	0.00754	0.46	NA	down	NA	0	5.47e-06	-0.66	0.43	0.499	NA	NA	no	core_ESR_down
397	YNL302C	934	0.000922741	0.005529528	-0.015489568	0.004675275	8.493296757	0.041752178	0.000220263	0.007239727	0.009558862	0.009558862	RPS19B	RPS19B	YNL302C	protein biosynthesis || structural constituent of ribosome || YNL302C || 1085035	4.06	0.00741	0.4	NA	down	NA	6e-05	3.79e-05	-0.76	0.38	0.231	NA	down	no	core_ESR_down
398	YHR144C	2045	0.027683695	0.075768041	-0.014590253	0.006626693	4.782664483	0.045265427	0.00945311	0.008079271	0.010193123	0.010193123	DCD1	DCD1	YHR144C	pyrimidine nucleotide metabolism || dCMP deaminase activity || YHR144C || 1082432	4.1	0.00694	0.55	NA	down	NA	0	1.96e-07	-0.92	0.36	0.176	NA	NA	no	core_ESR_down
399	YMR310C	2450	0.060359373	0.137890372	-0.015594461	0.008303055	5.820409432	0.065802086	0.002974682	0.027868666	0.007900392	0.027868666	YMR310C	YMR310C	YMR310C	biological process unknown || molecular function unknown || YMR310C || 1084894	4.13	0.00654	0.59	NA	down	NA	0	4.26e-08	-1.28	0.39	0.3	NA	NA	TEL	core_ESR_down
400	YLR435W	3574	0.255327503	0.39987334	-0.009798509	0.008614041	5.141192669	0.044062612	0.0062972	0.02689985	0.008815002	0.02689985	TSR2	TSR2	YLR435W	processing of 20S pre-rRNA || molecular function unknown || YLR435W || 1083232	4.14	0.00652	0.47	NA	down	NA	0	3.62e-06	-0.83	0.38	0.268	NA	NA	no	core_ESR_down
401	YMR049C	2018	0.026572884	0.073872025	-0.022049074	0.009942158	7.272967159	0.093149201	0.000821029	0.04340184	0.008759672	0.04340184	ERB1	ERB1	YMR049C	rRNA processing || molecular function unknown || YMR049C || 1082139	4.14	0.00647	0.52	NA	down	NA	0	6.05e-07	-1.14	0.41	0.411	NA	NA	no	core_ESR_down
402	YLR183C	5293	0.870933059	0.920796718	0.001464021	0.009010836	5.976716112	0.048652687	0.002672232	0.03365362	0.007886439	0.03365362	TOS4	TOS4	YLR183C	G1/S-specific transcription in mitotic cell cycle || transcription factor activity || YLR183C || 1083905	4.15	0.00631	0.35	NA	down	NA	0.00023	0.000133	-1.3	0.45	0.603	NA	NA	no	core_ESR_down
403	YGL120C	1644	0.011664914	0.039713214	-0.024080156	0.009547576	7.594384024	0.087929452	0.000579063	0.040203256	0.009021346	0.040203256	PRP43	PRP43	YGL120C	U2-type spliceosome dissembly || RNA splicing factor activity, transesterification mechanism* || YGL120C || 1082602	4.16	0.00622	0.6	NA	down	NA	0	2.64e-08	-1.21	0.38	0.264	NA	down	no	core_ESR_down
404	YGR173W	2041	0.027583706	0.075631836	-0.012029604	0.005460167	6.134096894	0.034235003	0.002384109	0.010954101	0.007924323	0.010954101	RBG2	RBG2	YGR173W	biological process unknown || GTP binding || YGR173W || 1081629	4.16	0.00604	0.7	NA	down	NA	0	2.71e-10	-0.99	0.38	0.233	NA	NA	no	core_ESR_down
405	YLR196W	2598	0.075228528	0.162068542	-0.01484247	0.008342832	7.26042455	0.057115093	0.000781221	0.03035835	0.008748059	0.03035835	PWP1	PWP1	YLR196W	rRNA processing || molecular function unknown || YLR196W || 1085536	4.18	0.00589	0.54	NA	down	NA	0	3.62e-07	-0.98	0.4	0.366	NA	NA	no	core_ESR_down
406	YPL183C	439	1.32e-05	0.000168002	-0.024209044	0.005556177	7.05584949	0.066807178	0.000986043	0.012825357	0.008557882	0.012825357	RTT10	YPL183C	YPL183C	biological process unknown || molecular function unknown || YPL183C || 1083326	4.21	0.00557	0.64	NA	down	NA	0	4.57e-09	-0.99	0.37	0.193	NA	NA	no	core_ESR_down
407	YMR079W	4360	0.512128449	0.657427278	-0.003980098	0.006071599	7.531406697	0.036138269	0.000570639	0.015922063	0.008977512	0.015922063	SEC14	SEC14	YMR079W	sporulation (sensu Fungi)* || phosphatidylinositol transporter activity || YMR079W || 1084226	4.23	0.00538	0.6	NA	down	NA	0	3.53e-08	-0.89	0.36	0.177	NA	NA	no	core_ESR_down
408	YNL175C	2096	0.031127457	0.083120408	-0.024702379	0.011460483	6.389214126	0.108554291	0.001870902	0.056890414	0.008034354	0.056890414	NOP13	NOP13	YNL175C	biological process unknown || RNA binding || YNL175C || 1085983	4.23	0.0054	0.68	NA	down	NA	0	5.85e-10	-1.07	0.34	0.115	NA	NA	no	core_ESR_down
409	YDL083C	2408	0.055735365	0.129493913	-0.008978381	0.004693108	8.776910914	0.046426109	0.000160116	0.006569361	0.009693752	0.009693752	RPS16B	RPS16B	YDL083C	protein biosynthesis || structural constituent of ribosome || YDL083C || 1083121	4.24	0.00531	0.61	NA	down	NA	0	1.77e-08	-1.05	0.35	0.118	NA	NA	no	core_ESR_down
410	YDR496C	1610	0.010705789	0.037178549	-0.02631487	0.01031083	6.951555512	0.103996564	0.001065367	0.046498033	0.008466397	0.046498033	PUF6	PUF6	YDR496C	regulation of transcription, mating-type specific || specific transcriptional repressor activity || YDR496C || 1085391	4.24	0.0053	0.51	NA	down	NA	0	1.06e-06	-1.21	0.42	0.463	NA	down	no	core_ESR_down
411	YNL151C	600	7.56e-05	0.000705379	-0.033436237	0.008448009	4.78455653	0.088882316	0.010004674	0.021924993	0.010183382	0.021924993	RPC31	RPC31	YNL151C	transcription from RNA polymerase III promoter || DNA-directed RNA polymerase activity || YNL151C || 1085272	4.24	0.00532	0.72	NA	down	NA	0	8.47e-11	-1.19	0.34	0.11	NA	down	no	core_ESR_down
412	YKR081C	1598	0.010346591	0.036216302	-0.027240151	0.010623978	6.396467908	0.096208318	0.001870576	0.048625767	0.008039835	0.048625767	RPF2	RPF2	YKR081C	ribosomal large subunit assembly and maintenance* || rRNA binding* || YKR081C || 1085749	4.25	0.00524	0.55	NA	down	NA	0	2.02e-07	-1.05	0.37	0.194	NA	down	no	core_ESR_down
413	YNL010W	1405	0.005815142	0.023148896	-0.012721606	0.004612575	6.936151315	0.01857235	0.001065052	0.005630616	0.008453537	0.008453537	YNL010W	YNL010W	YNL010W	biological process unknown || molecular function unknown || YNL010W || 1082060	4.27	0.00502	0.49	NA	down	NA	0	2.1e-06	-0.74	0.41	0.381	NA	down	no	core_ESR_down
414	YHL033C	2602	0.075536715	0.162457344	-0.008344392	0.004695268	8.825602821	0.048092178	0.000147767	0.00410742	0.009715174	0.009715174	RPL8A	RPL8A	YHL033C	protein biosynthesis || structural constituent of ribosome || YHL033C || 1081199	4.31	0.00469	0.66	NA	down	NA	0	1.49e-09	-1.32	0.37	0.218	NA	NA	TEL	core_ESR_down
415	YJR041C	1355	0.004953059	0.020459241	-0.018253149	0.006495619	7.01479157	0.047107137	0.000932307	0.01794442	0.008521062	0.01794442	URB2	URB2	YJR041C	ribosome biogenesis* || molecular function unknown || YJR041C || 1086526	4.31	0.00473	0.59	NA	down	NA	0	4.47e-08	-0.95	0.37	0.207	NA	down	no	core_ESR_down
416	YHR196W	576	6.01e-05	0.000584165	-0.034827495	0.008680078	6.317142699	0.093451756	0.002016577	0.031691419	0.007985785	0.031691419	UTP9	UTP9	YHR196W	processing of 20S pre-rRNA || snoRNA binding || YHR196W || 1085455	4.32	0.00461	0.49	NA	down	NA	0	1.77e-06	-1.06	0.39	0.305	NA	down	no	core_ESR_down
417	YDL063C	1445	0.006447055	0.024971741	-0.031684263	0.011630953	6.556602318	0.146578066	0.001662083	0.058860332	0.008174498	0.058860332	YDL063C	YDL063C	YDL063C	biological process unknown || molecular function unknown || YDL063C || 1083193	4.34	0.00442	0.48	NA	down	NA	0	3.07e-06	-1.19	0.43	0.514	NA	down	no	core_ESR_down
418	YOR096W	2401	0.055064658	0.128361888	-0.009079018	0.004732684	9.435111645	0.023562543	8.13e-05	0.006593307	0.00993945	0.00993945	RPS7A	RPS7A	YOR096W	protein biosynthesis || structural constituent of ribosome || YOR096W || 1081668	4.34	0.00441	0.48	NA	down	NA	0	2.86e-06	-0.99	0.37	0.23	NA	NA	no	core_ESR_down
419	YGR152C	4990	0.751885946	0.843347823	-0.001917911	0.006066389	5.03946615	0.019339071	0.007352166	0.003084958	0.009112242	0.009112242	RSR1	RSR1	YGR152C	bipolar bud site selection* || GTPase activity* || YGR152C || 1083524	4.35	0.00432	0.41	NA	down	NA	5e-05	2.52e-05	-0.86	0.47	0.67	NA	NA	no	core_ESR_down
420	YKR079C	583	6.24e-05	0.000600402	-0.02238186	0.00559071	6.295973253	0.037060655	0.00211831	0.011865307	0.007973976	0.011865307	TRZ1	TRZ1	YKR079C	removal of tRNA 3'-trailer sequence || purine nucleotide binding* || YKR079C || 1085577	4.35	0.00434	0.72	NA	down	NA	0	7.37e-11	-1.31	0.36	0.161	NA	down	no	core_ESR_down
421	YDL082W	1646	0.011725009	0.039869305	-0.011733034	0.004655385	8.179309751	0.031876973	0.000306365	0.007260145	0.00938973	0.00938973	RPL13A	RPL13A	YDL082W	protein biosynthesis || structural constituent of ribosome || YDL082W || 1083258	4.37	0.00423	0.54	NA	down	NA	0	3.49e-07	-1.3	0.39	0.284	NA	down	no	core_ESR_down
422	YOR293W	563	5.02e-05	0.000498646	-0.018952186	0.004673912	8.443966322	0.037634626	0.000239772	0.007380514	0.009533653	0.009533653	RPS10A	RPS10A	YOR293W	protein biosynthesis || structural constituent of ribosome || YOR293W || 1081651	4.37	0.00421	0.41	NA	down	NA	5e-05	2.84e-05	-0.93	0.4	0.35	NA	down	no	core_ESR_down
423	YHR203C	5454	0.93859042	0.963115103	0.000364925	0.00473673	9.49550068	0.015843086	8.07e-05	0.004298857	0.009957199	0.009957199	RPS4B	RPS4B	YHR203C	protein biosynthesis || structural constituent of ribosome || YHR203C || 1084241	4.38	0.00421	0.51	NA	down	NA	0	1.09e-06	-1.17	0.41	0.419	NA	NA	no	core_ESR_down
424	YLR222C	1030	0.001552069	0.008433911	-0.026734383	0.008447503	7.116809845	0.077296889	0.001000647	0.030925191	0.008613896	0.030925191	UTP13	UTP13	YLR222C	processing of 20S pre-rRNA || snoRNA binding || YLR222C || 1086815	4.38	0.00421	0.61	NA	down	NA	0	2.11e-08	-0.88	0.39	0.277	NA	down	no	core_ESR_down
425	YLR401C	1946	0.023432623	0.067395884	-0.015761996	0.006954927	6.451335052	0.053932812	0.001867277	0.019773395	0.008083816	0.019773395	DUS3	DUS3	YLR401C	tRNA modification || tRNA dihydrouridine synthase activity || YLR401C || 1081407	4.45	0.00367	0.5	NA	down	NA	0	1.49e-06	-1.45	0.46	0.631	NA	NA	no	core_ESR_down
426	YPL079W	1127	0.002354255	0.011691893	-0.014191846	0.004666113	8.334637645	0.032264984	0.000264869	0.007330072	0.009475965	0.009475965	RPL21B	RPL21B	YPL079W	protein biosynthesis || structural constituent of ribosome || YPL079W || 1083922	4.46	0.00362	0.47	up	down	NA	0	4.12e-06	-1.13	0.4	0.352	NA	down	no	core_ESR_down
427	YGR128C	1011	0.001450688	0.008031157	-0.026052217	0.008181275	6.683761004	0.076853667	0.001494653	0.028450572	0.008276054	0.028450572	UTP8	UTP8	YGR128C	processing of 20S pre-rRNA || snoRNA binding || YGR128C || 1086876	4.47	0.00358	0.63	up	down	NA	0	6.95e-09	-1.19	0.39	0.28	NA	down	no	core_ESR_down
428	YMR321C	5774	NA	NA	0.066903341	NA	1.252402535	1.265735571	0.438588657	0.280747194	NA	NA	YMR321C	YMR321C	YMR321C	biological process unknown || molecular function unknown || YMR321C || 1085393	4.47	0.00351	0.3	up	down	NA	0.00091	0.000603	-1.4	0.5	0.786	NA	NA	TEL	core_ESR_down
429	YOR004W	1473	0.006955711	0.026429814	-0.032248058	0.01194834	5.443910615	0.132502373	0.005185776	0.058684787	0.00819307	0.058684787	UTP23	YOR004W	YOR004W	rRNA processing* || molecular function unknown || YOR004W || 1085350	4.49	0.0034	0.38	up	down	NA	0.00012	6.86e-05	-1.09	0.52	0.838	NA	NA	no	core_ESR_down
430	YGR034W	1658	0.011941829	0.040312677	-0.012476197	0.004962967	8.701961922	0.038140699	0.000193074	0.010826589	0.009659779	0.010826589	RPL26B	RPL26B	YGR034W	protein biosynthesis || structural constituent of ribosome* || YGR034W || 1086100	4.5	0.00338	0.44	up	down	NA	1e-05	1.08e-05	-1.14	0.41	0.418	NA	down	no	core_ESR_down
431	YHR148W	2131	0.033020914	0.086728323	-0.019226996	0.009019014	5.009484247	0.082150823	0.007259632	0.02913219	0.009212279	0.02913219	IMP3	IMP3	YHR148W	rRNA modification* || snoRNA binding || YHR148W || 1086139	4.51	0.00333	0.65	up	down	NA	0	2.77e-09	-1.15	0.38	0.272	NA	NA	no	core_ESR_down
432	YBR061C	2517	0.066275396	0.147284865	-0.011893457	0.006475955	5.87100988	0.042621337	0.003183731	0.015578879	0.007886043	0.015578879	TRM7	TRM7	YBR061C	protein biosynthesis* || tRNA methyltransferase activity || YBR061C || 1086532	4.53	0.00323	0.69	up	down	NA	0	3.91e-10	-1.17	0.38	0.25	NA	NA	no	core_ESR_down
433	YGR185C	5424	0.92818535	0.957471761	-0.000417207	0.004629035	7.872245795	0.011696405	0.00038186	0.002484457	0.009204784	0.009204784	TYS1	TYS1	YGR185C	tyrosyl-tRNA aminoacylation || tyrosine-tRNA ligase activity || YGR185C || 1081202	4.54	0.00316	0.36	up	down	NA	0.00017	0.00011	-1.24	0.49	0.752	NA	NA	no	core_ESR_down
434	YOR253W	1434	0.006157527	0.024033248	-0.016254431	0.005933849	5.100473943	0.041583483	0.006826028	0.008807039	0.008926804	0.008926804	NAT5	NAT5	YOR253W	protein amino acid acetylation || peptide alpha-N-acetyltransferase activity || YOR253W || 1086675	4.59	0.00292	0.22	up	down	NA	0.00636	0.0042	-0.69	0.59	0.948	NA	down	no	core_ESR_down
435	YCR057C	2283	0.043978462	0.107817544	-0.018383391	0.00912646	7.535962621	0.070241006	0.000604497	0.036659574	0.008980778	0.036659574	PWP2	PWP2	YCR057C	35S primary transcript processing* || snoRNA binding || YCR057C || 1084432	4.61	0.00277	0.74	up	down	NA	0	1.6e-11	-1.24	0.37	0.216	NA	NA	no	core_ESR_down
436	YMR093W	2307	0.045737138	0.110962618	-0.0137117	0.006863361	6.663466151	0.041293542	0.001453907	0.019620693	0.008261483	0.019620693	UTP15	UTP15	YMR093W	processing of 20S pre-rRNA || snoRNA binding || YMR093W || 1081227	4.62	0.00276	0.71	up	down	NA	0	1.17e-10	-1.16	0.38	0.252	NA	NA	no	core_ESR_down
437	YOL077C	923	0.00084971	0.005152578	-0.025701632	0.007704159	6.809799702	0.063019733	0.001181009	0.025373369	0.008356794	0.025373369	BRX1	BRX1	YOL077C	ribosomal large subunit assembly and maintenance || rRNA primary transcript binding* || YOL077C || 1083087	4.62	0.00276	0.47	up	down	NA	0	4e-06	-1.16	0.45	0.575	NA	down	no	core_ESR_down
438	YML093W	1269	0.003747619	0.016529097	-0.028997994	0.010003933	6.48187766	0.099025044	0.001757582	0.043016552	0.008109704	0.043016552	UTP14	UTP14	YML093W	processing of 20S pre-rRNA || snoRNA binding || YML093W || 1081298	4.63	0.00273	0.62	up	down	NA	0	1.32e-08	-1.16	0.42	0.468	NA	down	no	core_ESR_down
439	YLR009W	2109	0.031760017	0.084278547	-0.019586085	0.00912076	6.167739364	0.070876854	0.00215872	0.035058826	0.007932515	0.035058826	RLP24	RLP24	YLR009W	ribosomal large subunit biogenesis || molecular function unknown || YLR009W || 1086046	4.65	0.00263	0.52	up	down	NA	0	6.88e-07	-1.2	0.44	0.551	NA	NA	no	core_ESR_down
440	YOR182C	3263	0.181329892	0.311033835	-0.014930562	0.011169956	6.591931873	0.12361182	0.001551192	0.054268648	0.008204628	0.054268648	RPS30B	RPS30B	YOR182C	protein biosynthesis || structural constituent of ribosome || YOR182C || 1084483	4.66	0.00257	0.45	up	down	NA	0	7.88e-06	-0.83	0.45	0.617	NA	NA	no	core_ESR_down
441	YDR324C	749	0.000290122	0.002167974	-0.033095234	0.00913233	6.718010374	0.117001877	0.001365537	0.035946484	0.008298532	0.035946484	UTP4	UTP4	YDR324C	processing of 20S pre-rRNA || snoRNA binding || YDR324C || 1086014	4.68	0.00242	0.64	up	down	NA	0	4.96e-09	-1.28	0.41	0.381	NA	down	no	core_ESR_down
442	YPR110C	2169	0.035509493	0.091630537	-0.014215388	0.006761183	7.388906201	0.045089457	0.00068276	0.019769015	0.008863779	0.019769015	RPC40	RPC40	YPR110C	transcription from RNA polymerase I promoter* || DNA-directed RNA polymerase activity || YPR110C || 1083887	4.68	0.00243	0.59	up	down	NA	0	4.39e-08	-1.06	0.37	0.198	NA	NA	no	core_ESR_down
443	YDR101C	3953	0.369914813	0.523539352	-0.009609177	0.010716957	7.530073319	0.069441731	0.000662348	0.050721734	0.008976551	0.050721734	ARX1	ARX1	YDR101C	ribosomal large subunit biogenesis || molecular function unknown || YDR101C || 1081574	4.7	0.00238	0.6	up	down	NA	0	3.23e-08	-1.09	0.38	0.267	NA	NA	no	core_ESR_down
444	YJR070C	2350	0.050337647	0.119889282	-0.019131202	0.009775363	7.336926989	0.087454019	0.000703315	0.042048191	0.008817984	0.042048191	LIA1	LIA1	YJR070C	microtubule cytoskeleton organization and biogenesis || protein binding || YJR070C || 1083621	4.7	0.00229	0.55	up	down	NA	0	2.19e-07	-1.44	0.46	0.645	NA	NA	no	core_ESR_down
445	YPL273W	1758	0.015389061	0.049021707	-0.011131266	0.004593829	6.906861919	0.049366586	0.00101172	0.007474176	0.008429654	0.008429654	SAM4	SAM4	YPL273W	sulfur amino acid metabolism || homocysteine S-methyltransferase activity || YPL273W || 1083703	4.73	0.00219	0.31	up	down	NA	0.00066	0.000473	-1.41	0.51	0.825	NA	down	TEL	core_ESR_down
446	YGL225W	2551	0.070631617	0.15501484	0.008645425	0.004782188	7.86770033	0.022554564	0.000376221	0.009855271	0.009201904	0.009855271	VRG4	VRG4	YGL225W	protein amino acid N-linked glycosylation* || nucleotide-sugar transporter activity || YGL225W || 1080892	4.74	0.00213	0.46	up	down	NA	0	6.24e-06	-1.17	0.44	0.57	NA	NA	no	core_ESR_down
447	YPL037C	1786	0.016574532	0.051912511	-0.01108324	0.004625702	7.712180411	0.016038456	0.000471905	0.005196422	0.009100939	0.009100939	EGD1	EGD1	YPL037C	nascent polypeptide association || unfolded protein binding || YPL037C || 1080922	4.75	0.00212	0.47	up	down	NA	0	4.32e-06	-1.13	0.43	0.514	NA	NA	no	core_ESR_down
448	YPR010C	2662	0.080928265	0.170156086	-0.015102733	0.008653248	9.165342386	0.064342133	0.000106794	0.033393142	0.009850274	0.033393142	RPA135	RPA135	YPR010C	transcription from RNA polymerase I promoter || DNA-directed RNA polymerase activity || YPR010C || 1083697	4.75	0.00212	0.7	up	down	NA	0	2.64e-10	-1.25	0.4	0.342	NA	NA	no	core_ESR_down
449	YDR454C	1277	0.003828848	0.01678247	-0.013331014	0.004609731	7.258701084	0.024300617	0.000760395	0.005871233	0.008746459	0.008746459	GUK1	GUK1	YDR454C	GMP metabolism || guanylate kinase activity || YDR454C || 1085835	4.76	0.00206	0.58	up	down	NA	0	7.54e-08	-0.94	0.42	0.441	NA	down	no	core_ESR_down
450	YER110C	4327	0.496119902	0.641734016	0.003598616	0.005287359	9.469823047	0.020343924	8.07e-05	0.012426592	0.009949751	0.012426592	KAP123	KAP123	YER110C	protein-nucleus import || protein carrier activity || YER110C || 1084992	4.78	0.00198	0.59	up	down	NA	0	4.7e-08	-1.24	0.43	0.477	NA	NA	no	core_ESR_down
451	YEL042W	2758	0.09568727	0.194184789	0.007703909	0.004623831	7.746800509	0.025346707	0.000441275	0.005190105	0.009123823	0.009123823	GDA1	GDA1	YEL042W	protein amino acid glycosylation || guanosine-diphosphatase activity* || YEL042W || 1083963	4.79	0.00195	0.57	up	down	NA	0	8.58e-08	-1.49	0.42	0.428	NA	NA	no	core_ESR_down
452	YOR312C	1376	0.005322726	0.021650651	-0.01422844	0.00510561	8.669759308	0.041219268	0.00019161	0.011470601	0.009644811	0.011470601	RPL20B	RPL20B	YOR312C	protein biosynthesis || structural constituent of ribosome || YOR312C || 1080937	4.8	0.00193	0.55	up	down	NA	0	2.31e-07	-1.17	0.41	0.402	NA	down	no	core_ESR_down
453	YMR290C	1173	0.002774454	0.013238378	-0.027160686	0.009078735	7.432538029	0.097833127	0.000716389	0.036158976	0.008900702	0.036158976	HAS1	HAS1	YMR290C	rRNA processing || RNA binding* || YMR290C || 1083162	4.81	0.00188	0.69	up	down	NA	0	2.85e-10	-1.33	0.42	0.426	NA	down	no	core_ESR_down
454	YLR175W	2390	0.053902269	0.126213411	-0.01056866	0.005482747	8.419396011	0.042612397	0.000259162	0.013189594	0.009520907	0.013189594	CBF5	CBF5	YLR175W	rRNA modification* || pseudouridylate synthase activity || YLR175W || 1084722	4.92	0.00166	0.63	up	down	NA	0	9.29e-09	-1.18	0.43	0.519	NA	NA	no	core_ESR_down
455	YKL009W	1029	0.001547879	0.00841932	-0.028270573	0.008930687	6.658814458	0.080253466	0.001455066	0.034227446	0.008258029	0.034227446	MRT4	MRT4	YKL009W	rRNA processing* || molecular function unknown || YKL009W || 1084160	4.93	0.00165	0.57	up	down	NA	0	9.25e-08	-1.23	0.44	0.56	NA	down	no	core_ESR_down
456	YPL081W	2453	0.06083819	0.138819302	0.009147541	0.004879549	7.093672144	0.044335614	0.000835068	0.00981727	0.008592485	0.00981727	RPS9A	RPS9A	YPL081W	protein biosynthesis* || structural constituent of ribosome || YPL081W || 1086419	4.94	0.00163	0.49	up	down	NA	0	2.02e-06	-1.2	0.44	0.539	NA	NA	no	core_ESR_down
